Age;Attrition;BusinessTravel;DailyRate;Department;DistanceFromHome;Education;EducationField;EmployeeCount;EmployeeNumber;EnvironmentSatisfaction;Gender;HourlyRate;JobInvolvement;JobLevel;JobRole;JobSatisfaction;MaritalStatus;MonthlyIncome;MonthlyRate;NumCompaniesWorked;Over18;OverTime;PercentSalaryHike;PerformanceRating;RelationshipSatisfaction;StandardHours;StockOptionLevel;TotalWorkingYears;TrainingTimesLastYear;WorkLifeBalance;YearsAtCompany;YearsInCurrentRole;YearsSinceLastPromotion;YearsWithCurrManager
31;No;Travel_Rarely;329;Research & Development;1;2;Life Sciences;1;E2469;4;Male;98;2;1;Laboratory Technician;1;Married;2218;16193;1;Y;No;12;3;3;80;1;4;3;3;4;2;3;2
39;No;Travel_Frequently;1218;Research & Development;1;1;Life Sciences;1;E2470;2;Male;52;3;5;Manager;3;Divorced;19197;8213;1;Y;Yes;14;3;3;80;1;21;3;3;21;8;1;6
56;No;Travel_Frequently;906;Sales;6;3;Life Sciences;1;E2471;3;Female;86;4;4;Sales Executive;1;Married;13212;18256;9;Y;No;11;3;4;80;3;36;0;2;7;7;7;7
30;No;Travel_Rarely;1082;Sales;12;3;Technical Degree;1;E2472;2;Female;83;3;2;Sales Executive;3;Single;6577;19558;0;Y;No;11;3;2;80;0;6;6;3;5;4;4;4
41;No;Travel_Rarely;645;Sales;1;3;Marketing;1;E2473;2;Male;49;4;3;Sales Executive;1;Married;8392;19566;1;Y;No;16;3;3;80;1;10;2;3;10;7;0;7
28;No;Travel_Rarely;1300;Research & Development;17;2;Medical;1;E2474;3;Male;79;3;2;Laboratory Technician;1;Divorced;4558;13535;1;Y;No;12;3;4;80;1;10;2;3;10;0;1;8
25;Yes;Travel_Rarely;688;Research & Development;3;3;Medical;1;E2475;1;Male;91;3;1;Laboratory Technician;1;Married;4031;9396;5;Y;No;13;3;3;80;1;6;5;3;2;2;0;2
52;No;Travel_Rarely;319;Research & Development;3;3;Medical;1;E2476;4;Male;39;2;3;Manufacturing Director;3;Married;7969;19609;2;Y;Yes;14;3;3;80;0;28;4;3;5;4;0;4
45;No;Travel_Rarely;192;Research & Development;10;2;Life Sciences;1;E2477;1;Male;69;3;1;Research Scientist;4;Married;2654;9655;3;Y;No;21;4;4;80;2;8;3;2;2;2;0;2
52;No;Travel_Rarely;1490;Research & Development;4;2;Life Sciences;1;E2478;4;Female;30;3;4;Manager;4;Married;16555;10310;2;Y;No;13;3;4;80;0;31;2;1;5;2;1;4
42;No;Travel_Frequently;532;Research & Development;29;2;Life Sciences;1;E2479;1;Female;92;3;2;Research Scientist;3;Divorced;4556;12932;2;Y;No;11;3;2;80;1;19;3;3;5;4;0;2
30;No;Travel_Rarely;317;Research & Development;2;3;Life Sciences;1;E2480;3;Female;43;1;2;Manufacturing Director;4;Single;6091;24793;2;Y;No;20;4;3;80;0;11;2;3;5;4;0;2
60;No;Travel_Rarely;422;Research & Development;7;3;Life Sciences;1;E2481;1;Female;41;3;5;Manager;1;Married;19566;3854;5;Y;No;11;3;4;80;0;33;5;1;29;8;11;10
46;No;Travel_Rarely;1485;Research & Development;18;3;Medical;1;E2482;3;Female;87;3;2;Manufacturing Director;3;Divorced;4810;26314;2;Y;No;14;3;3;80;1;19;5;2;10;7;0;8
42;No;Travel_Frequently;1368;Research & Development;28;4;Technical Degree;1;E2483;4;Female;88;2;2;Healthcare Representative;4;Married;4523;4386;0;Y;No;11;3;4;80;3;7;4;4;6;5;0;4
24;Yes;Travel_Rarely;1448;Sales;1;1;Technical Degree;1;E2484;1;Female;62;3;1;Sales Representative;2;Single;3202;21972;1;Y;Yes;16;3;2;80;0;6;4;3;5;3;1;4
34;Yes;Travel_Frequently;296;Sales;6;2;Marketing;1;E2485;4;Female;33;1;1;Sales Representative;3;Divorced;2351;12253;0;Y;No;16;3;4;80;1;3;3;2;2;2;1;0
38;No;Travel_Frequently;1490;Research & Development;2;2;Life Sciences;1;E2486;4;Male;42;3;1;Laboratory Technician;4;Married;1702;12106;1;Y;Yes;23;4;3;80;1;1;3;3;1;0;0;0
40;No;Travel_Rarely;1398;Sales;2;4;Life Sciences;1;E2487;3;Female;79;3;5;Manager;3;Married;18041;13022;0;Y;No;14;3;4;80;0;21;2;3;20;15;1;12
26;No;Travel_Rarely;1349;Research & Development;23;3;Life Sciences;1;E2488;1;Female;90;3;1;Research Scientist;4;Divorced;2886;3032;1;Y;No;22;4;2;80;2;3;3;1;3;2;0;2
30;No;Non-Travel;1400;Research & Development;3;3;Life Sciences;1;E2489;3;Male;53;3;1;Laboratory Technician;4;Married;2097;16734;4;Y;No;15;3;3;80;1;9;3;1;5;3;1;4
29;No;Travel_Rarely;986;Research & Development;3;4;Medical;1;E2490;2;Male;93;2;3;Research Director;3;Married;11935;21526;1;Y;No;18;3;3;80;0;10;2;3;10;2;0;7
29;Yes;Travel_Rarely;408;Research & Development;25;5;Technical Degree;1;E2491;3;Female;71;2;1;Research Scientist;2;Married;2546;18300;5;Y;No;16;3;2;80;0;6;2;4;2;2;1;1
19;Yes;Travel_Rarely;489;Human Resources;2;2;Technical Degree;1;E2492;1;Male;52;2;1;Human Resources;4;Single;2564;18437;1;Y;No;12;3;3;80;0;1;3;4;1;0;0;0
30;No;Non-Travel;1398;Sales;22;4;Other;1;E2493;3;Female;69;3;3;Sales Executive;1;Married;8412;2890;0;Y;No;11;3;3;80;0;10;3;3;9;8;7;8
57;No;Travel_Rarely;210;Sales;29;3;Marketing;1;E2494;1;Male;56;2;4;Manager;4;Divorced;14118;22102;3;Y;No;12;3;3;80;1;32;3;2;1;0;0;0
50;No;Travel_Rarely;1099;Research & Development;29;4;Life Sciences;1;E2495;2;Male;88;2;4;Manager;3;Married;17046;9314;0;Y;No;15;3;2;80;1;28;2;3;27;10;15;7
30;No;Non-Travel;1116;Research & Development;2;3;Medical;1;E2496;3;Female;49;3;1;Laboratory Technician;4;Single;2564;7181;0;Y;No;14;3;3;80;0;12;2;2;11;7;6;7
60;No;Travel_Frequently;1499;Sales;28;3;Marketing;1;E2497;3;Female;80;2;3;Sales Executive;1;Married;10266;2845;4;Y;No;19;3;4;80;0;22;5;4;18;13;13;11
47;No;Travel_Rarely;983;Research & Development;2;2;Medical;1;E2498;1;Female;65;3;2;Manufacturing Director;4;Divorced;5070;7389;5;Y;No;13;3;3;80;3;20;2;3;5;0;0;4
46;No;Travel_Rarely;1009;Research & Development;2;3;Life Sciences;1;E2499;1;Male;51;3;4;Research Director;3;Married;17861;2288;6;Y;No;13;3;3;80;0;26;2;1;3;2;0;1
35;No;Travel_Rarely;144;Research & Development;22;3;Life Sciences;1;E2500;4;Male;46;1;1;Laboratory Technician;3;Single;4230;19225;0;Y;No;15;3;3;80;0;6;2;3;5;4;4;3
54;No;Travel_Rarely;548;Research & Development;8;4;Life Sciences;1;E2501;3;Female;42;3;2;Laboratory Technician;3;Single;3780;23428;7;Y;No;11;3;3;80;0;19;3;3;1;0;0;0
34;No;Travel_Rarely;1303;Research & Development;2;4;Life Sciences;1;E2502;4;Male;62;2;1;Research Scientist;3;Divorced;2768;8416;3;Y;No;12;3;3;80;1;14;3;3;7;3;5;7
46;No;Travel_Rarely;1125;Sales;10;3;Marketing;1;E2503;3;Female;94;2;3;Sales Executive;4;Married;9071;11563;2;Y;Yes;19;3;3;80;1;15;3;3;3;2;1;2
31;No;Travel_Rarely;1274;Research & Development;9;1;Life Sciences;1;E2504;3;Male;33;3;3;Manufacturing Director;2;Divorced;10648;14394;1;Y;No;25;4;4;80;1;13;6;4;13;8;0;8
33;Yes;Travel_Rarely;1277;Research & Development;15;1;Medical;1;E2505;2;Male;56;3;3;Manager;3;Married;13610;24619;7;Y;Yes;12;3;4;80;0;15;2;4;7;6;7;7
33;Yes;Travel_Rarely;587;Research & Development;10;1;Medical;1;E2506;1;Male;38;1;1;Laboratory Technician;4;Divorced;3408;6705;7;Y;No;13;3;1;80;3;8;2;3;4;3;1;3
30;No;Travel_Rarely;413;Sales;7;1;Marketing;1;E2507;4;Male;57;3;1;Sales Representative;2;Single;2983;18398;0;Y;No;14;3;1;80;0;4;3;3;3;2;1;2
35;No;Travel_Rarely;1276;Research & Development;16;3;Life Sciences;1;E2508;4;Male;72;3;3;Healthcare Representative;3;Married;7632;14295;4;Y;Yes;12;3;3;80;0;10;2;3;8;7;0;0
31;Yes;Travel_Frequently;534;Research & Development;20;3;Life Sciences;1;E2509;1;Male;66;3;3;Healthcare Representative;3;Married;9824;22908;3;Y;No;12;3;1;80;0;12;2;3;1;0;0;0
34;Yes;Travel_Frequently;988;Human Resources;23;3;Human Resources;1;E2510;2;Female;43;3;3;Human Resources;1;Divorced;9950;11533;9;Y;Yes;15;3;3;80;3;11;2;3;3;2;0;2
42;No;Travel_Frequently;1474;Research & Development;5;2;Other;1;E2511;2;Male;97;3;1;Laboratory Technician;3;Married;2093;9260;4;Y;No;17;3;4;80;1;8;4;3;2;2;2;0
36;No;Non-Travel;635;Sales;10;4;Medical;1;E2512;2;Male;32;3;3;Sales Executive;4;Single;9980;15318;1;Y;No;14;3;4;80;0;10;3;2;10;3;9;7
22;Yes;Travel_Frequently;1368;Research & Development;4;1;Technical Degree;1;E2513;3;Male;99;2;1;Laboratory Technician;3;Single;3894;9129;5;Y;No;16;3;3;80;0;4;3;3;2;2;1;2
48;No;Travel_Rarely;163;Sales;2;5;Marketing;1;E2514;2;Female;37;3;2;Sales Executive;4;Married;4051;19658;2;Y;No;14;3;1;80;1;14;2;3;9;7;6;7
55;No;Travel_Rarely;1117;Sales;18;5;Life Sciences;1;E2515;1;Female;83;3;4;Manager;2;Single;16835;9873;3;Y;No;23;4;4;80;0;37;2;3;10;9;7;7
41;No;Non-Travel;267;Sales;10;2;Life Sciences;1;E2516;4;Male;56;3;2;Sales Executive;4;Single;6230;13430;7;Y;No;14;3;4;80;0;16;3;3;14;3;1;10
35;No;Travel_Rarely;619;Sales;1;3;Marketing;1;E2517;2;Male;85;3;2;Sales Executive;3;Married;4717;18659;9;Y;No;11;3;3;80;0;15;2;3;11;9;6;9
40;No;Travel_Rarely;302;Research & Development;6;3;Life Sciences;1;E2518;2;Female;75;3;4;Manufacturing Director;3;Single;13237;20364;7;Y;No;15;3;3;80;0;22;3;3;20;6;5;13
39;No;Travel_Frequently;443;Research & Development;8;1;Life Sciences;1;E2519;3;Female;48;3;1;Laboratory Technician;3;Married;3755;17872;1;Y;No;11;3;1;80;1;8;3;3;8;3;0;7
31;No;Travel_Rarely;828;Sales;2;1;Life Sciences;1;E2520;2;Male;77;3;2;Sales Executive;4;Single;6582;8346;4;Y;Yes;13;3;3;80;0;10;2;4;6;5;0;5
42;No;Travel_Rarely;319;Research & Development;24;3;Medical;1;E2521;4;Male;56;3;3;Manufacturing Director;1;Married;7406;6950;1;Y;Yes;21;4;4;80;1;10;5;2;10;9;5;8
45;No;Travel_Rarely;561;Sales;2;3;Other;1;E2522;4;Male;61;3;2;Sales Executive;2;Married;4805;16177;0;Y;No;19;3;2;80;1;9;3;4;8;7;3;7
26;Yes;Travel_Frequently;426;Human Resources;17;4;Life Sciences;1;E2523;2;Female;58;3;1;Human Resources;3;Divorced;2741;22808;0;Y;Yes;11;3;2;80;1;8;2;2;7;7;1;0
29;No;Travel_Rarely;232;Research & Development;19;3;Technical Degree;1;E2524;4;Male;34;3;2;Manufacturing Director;4;Divorced;4262;22645;4;Y;No;12;3;2;80;2;8;2;4;3;2;1;2
33;No;Travel_Rarely;922;Research & Development;1;5;Medical;1;E2525;1;Female;95;4;4;Research Director;3;Divorced;16184;22578;4;Y;No;19;3;3;80;1;10;2;3;6;1;0;5
31;No;Travel_Rarely;688;Sales;7;3;Life Sciences;1;E2526;3;Male;44;2;3;Manager;4;Divorced;11557;25291;9;Y;No;21;4;3;80;1;10;3;2;5;4;0;1
40;No;Non-Travel;1094;Sales;28;3;Other;1;E2528;3;Male;58;1;3;Sales Executive;1;Divorced;10932;11373;3;Y;No;15;3;3;80;1;20;2;3;1;0;0;1
41;No;Non-Travel;509;Research & Development;2;4;Other;1;E2529;1;Female;62;2;2;Healthcare Representative;3;Single;6811;2112;2;Y;Yes;17;3;1;80;0;10;3;3;8;7;0;7
35;No;Travel_Rarely;195;Sales;1;3;Medical;1;E2531;1;Female;80;3;2;Sales Executive;3;Single;4859;6698;1;Y;No;16;3;4;80;0;5;3;3;5;4;0;3
34;No;Travel_Rarely;258;Sales;21;4;Life Sciences;1;E2532;4;Male;74;4;2;Sales Executive;4;Single;5337;19921;1;Y;No;12;3;4;80;0;10;3;3;10;7;5;7
26;Yes;Travel_Rarely;471;Research & Development;24;3;Technical Degree;1;E2533;3;Male;66;1;1;Laboratory Technician;4;Single;2340;23213;1;Y;Yes;18;3;2;80;0;1;3;1;1;0;0;0
37;No;Travel_Rarely;799;Research & Development;1;3;Technical Degree;1;E2534;2;Female;59;3;3;Manufacturing Director;4;Single;7491;23848;4;Y;No;17;3;4;80;0;12;3;4;6;5;1;2
46;No;Travel_Frequently;1034;Research & Development;18;1;Medical;1;E2535;1;Female;86;3;3;Healthcare Representative;3;Married;10527;8984;5;Y;No;11;3;4;80;0;28;3;2;2;2;1;2
41;No;Travel_Rarely;1276;Sales;2;5;Life Sciences;1;E2536;2;Female;91;3;4;Manager;1;Married;16595;5626;7;Y;No;16;3;2;80;1;22;2;3;18;16;11;8
37;No;Non-Travel;142;Sales;9;4;Medical;1;E2537;1;Male;69;3;3;Sales Executive;2;Divorced;8834;24666;1;Y;No;13;3;4;80;1;9;6;3;9;5;7;7
52;No;Travel_Rarely;956;Research & Development;6;2;Technical Degree;1;E2538;4;Male;78;3;2;Research Scientist;1;Divorced;5577;22087;3;Y;Yes;12;3;2;80;2;18;3;3;10;9;6;9
32;Yes;Non-Travel;1474;Sales;11;4;Other;1;E2539;4;Male;60;4;2;Sales Executive;3;Married;4707;23914;8;Y;No;12;3;4;80;0;6;2;3;4;2;1;2
24;No;Travel_Frequently;535;Sales;24;3;Medical;1;E2540;4;Male;38;3;1;Sales Representative;4;Married;2400;5530;0;Y;No;13;3;3;80;2;3;3;3;2;2;2;1
38;No;Travel_Rarely;1495;Research & Development;10;3;Medical;1;E2541;3;Female;76;3;2;Healthcare Representative;3;Married;9824;22174;3;Y;No;19;3;3;80;1;18;4;3;1;0;0;0
37;No;Travel_Rarely;446;Research & Development;1;4;Life Sciences;1;E2542;2;Female;65;3;2;Manufacturing Director;2;Married;6447;15701;6;Y;No;12;3;2;80;1;8;2;2;6;5;4;3
49;No;Travel_Rarely;1245;Research & Development;18;4;Life Sciences;1;E2543;4;Male;58;2;5;Research Director;3;Divorced;19502;2125;1;Y;Yes;17;3;3;80;1;31;5;3;31;9;0;9
24;No;Travel_Rarely;691;Research & Development;23;3;Medical;1;E2544;2;Male;89;4;1;Research Scientist;4;Married;2725;21630;1;Y;Yes;11;3;2;80;2;6;3;3;6;5;1;4
26;No;Travel_Rarely;703;Sales;28;2;Marketing;1;E2545;1;Male;66;3;2;Sales Executive;2;Married;6272;7428;1;Y;No;20;4;4;80;2;6;5;4;5;3;1;4
24;No;Travel_Rarely;823;Research & Development;17;2;Other;1;E2546;4;Male;94;2;1;Laboratory Technician;2;Married;2127;9100;1;Y;No;21;4;4;80;1;1;2;3;1;0;0;0
50;No;Travel_Frequently;1246;Human Resources;3;3;Medical;1;E2547;1;Male;99;3;5;Manager;2;Married;18200;7999;1;Y;No;11;3;3;80;1;32;2;3;32;5;10;7
25;No;Travel_Rarely;622;Sales;13;1;Medical;1;E2548;2;Male;40;3;1;Sales Representative;3;Married;2096;26376;1;Y;No;11;3;3;80;0;7;1;3;7;4;0;6
24;Yes;Travel_Frequently;1287;Research & Development;7;3;Life Sciences;1;E2549;1;Female;55;3;1;Laboratory Technician;3;Married;2886;14168;1;Y;Yes;16;3;4;80;1;6;4;3;6;3;1;2
30;Yes;Travel_Frequently;448;Sales;12;4;Life Sciences;1;E2550;2;Male;74;2;1;Sales Representative;1;Married;2033;14470;1;Y;No;18;3;3;80;1;1;2;4;1;0;0;0
34;No;Travel_Rarely;254;Research & Development;1;2;Life Sciences;1;E2551;2;Male;83;2;1;Research Scientist;4;Married;3622;22794;1;Y;Yes;13;3;4;80;1;6;3;3;6;5;1;3
31;Yes;Travel_Rarely;1365;Sales;13;4;Medical;1;E2552;2;Male;46;3;2;Sales Executive;1;Divorced;4233;11512;2;Y;No;17;3;3;80;0;9;2;1;3;1;1;2
35;No;Travel_Rarely;538;Research & Development;25;2;Other;1;E2553;1;Male;54;2;2;Laboratory Technician;4;Single;3681;14004;4;Y;No;14;3;4;80;0;9;3;3;3;2;0;2
31;No;Travel_Rarely;525;Sales;6;4;Medical;1;E2554;1;Male;66;4;2;Sales Executive;4;Divorced;5460;6219;4;Y;No;22;4;4;80;2;13;4;4;7;7;5;7
27;No;Travel_Rarely;798;Research & Development;6;4;Medical;1;E2555;1;Female;66;2;1;Research Scientist;3;Divorced;2187;5013;0;Y;No;12;3;3;80;2;6;5;2;5;3;0;3
37;No;Travel_Rarely;558;Sales;2;3;Marketing;1;E2556;4;Male;75;3;2;Sales Executive;3;Married;9602;3010;4;Y;Yes;11;3;3;80;1;17;3;2;3;0;1;0
20;No;Travel_Rarely;959;Research & Development;1;3;Life Sciences;1;E2557;4;Female;83;2;1;Research Scientist;2;Single;2836;11757;1;Y;No;13;3;4;80;0;1;0;4;1;0;0;0
42;No;Travel_Rarely;622;Research & Development;2;4;Life Sciences;1;E2558;3;Female;81;3;2;Healthcare Representative;4;Married;4089;5718;1;Y;No;13;3;2;80;2;10;4;3;10;2;2;2
43;No;Travel_Rarely;782;Research & Development;6;4;Other;1;E2559;2;Male;50;2;4;Research Director;4;Divorced;16627;2671;4;Y;Yes;14;3;3;80;1;21;3;2;1;0;0;0
43;No;Travel_Frequently;1001;Research & Development;9;5;Medical;1;E2561;4;Male;72;3;2;Laboratory Technician;3;Divorced;5679;19627;3;Y;Yes;13;3;2;80;1;10;3;3;8;7;4;7
48;No;Travel_Rarely;1236;Research & Development;1;4;Life Sciences;1;E2562;4;Female;40;2;4;Manager;1;Married;15402;17997;7;Y;No;11;3;1;80;1;21;3;1;3;2;0;2
44;No;Travel_Rarely;1112;Human Resources;1;4;Life Sciences;1;E2563;1;Female;50;2;2;Human Resources;3;Single;5985;26894;4;Y;No;11;3;2;80;0;10;1;4;2;2;0;2
34;No;Travel_Rarely;204;Sales;14;3;Technical Degree;1;E2564;3;Female;31;3;1;Sales Representative;3;Divorced;2579;2912;1;Y;Yes;18;3;4;80;2;8;3;3;8;2;0;6
27;Yes;Travel_Rarely;1420;Sales;2;1;Marketing;1;E2565;3;Male;85;3;1;Sales Representative;1;Divorced;3041;16346;0;Y;No;11;3;2;80;1;5;3;3;4;3;0;2
21;No;Travel_Rarely;1343;Sales;22;1;Technical Degree;1;E2566;3;Male;49;3;1;Sales Representative;3;Single;3447;24444;1;Y;No;11;3;3;80;0;3;2;3;3;2;1;2
44;No;Travel_Rarely;1315;Research & Development;3;4;Other;1;E2567;4;Male;35;3;5;Manager;4;Married;19513;9358;4;Y;Yes;12;3;1;80;1;26;2;4;2;2;0;1
22;No;Travel_Rarely;604;Research & Development;6;1;Medical;1;E2568;1;Male;69;3;1;Research Scientist;3;Married;2773;12145;0;Y;No;20;4;4;80;0;3;3;3;2;2;2;2
33;No;Travel_Rarely;1216;Sales;8;4;Marketing;1;E2569;3;Male;39;3;2;Sales Executive;3;Divorced;7104;20431;0;Y;No;12;3;4;80;0;6;3;3;5;0;1;2
32;No;Travel_Rarely;646;Research & Development;9;4;Life Sciences;1;E2570;1;Female;92;3;2;Research Scientist;4;Married;6322;18089;1;Y;Yes;12;3;4;80;1;6;2;2;6;4;0;5
30;No;Travel_Frequently;160;Research & Development;3;3;Medical;1;E2571;3;Female;71;3;1;Research Scientist;3;Divorced;2083;22653;1;Y;No;20;4;3;80;1;1;2;3;1;0;0;0
53;No;Travel_Rarely;238;Sales;1;1;Medical;1;E2572;4;Female;34;3;2;Sales Executive;1;Single;8381;7507;7;Y;No;20;4;4;80;0;18;2;4;14;7;8;10
34;No;Travel_Rarely;1397;Research & Development;1;5;Life Sciences;1;E2573;2;Male;42;3;1;Research Scientist;4;Married;2691;7660;1;Y;No;12;3;4;80;1;10;4;2;10;9;8;8
45;Yes;Travel_Frequently;306;Sales;26;4;Life Sciences;1;E2574;1;Female;100;3;2;Sales Executive;1;Married;4286;5630;2;Y;No;14;3;4;80;2;5;4;3;1;1;0;0
26;No;Travel_Rarely;991;Research & Development;6;3;Life Sciences;1;E2575;3;Female;71;3;1;Laboratory Technician;4;Married;2659;17759;1;Y;Yes;13;3;3;80;1;3;2;3;3;2;0;2
37;No;Travel_Rarely;482;Research & Development;3;3;Other;1;E2576;3;Male;36;3;3;Manufacturing Director;3;Married;9434;9606;1;Y;No;15;3;3;80;1;10;2;3;10;7;7;8
29;No;Travel_Rarely;1176;Sales;3;2;Medical;1;E2577;2;Female;62;3;2;Sales Executive;3;Married;5561;3487;1;Y;No;14;3;1;80;1;6;5;2;6;0;1;2
35;No;Travel_Rarely;1017;Research & Development;6;4;Life Sciences;1;E2578;2;Male;82;1;2;Research Scientist;4;Single;6646;19368;1;Y;No;13;3;2;80;0;17;3;3;17;11;11;8
33;No;Travel_Frequently;1296;Research & Development;6;3;Life Sciences;1;E2579;3;Male;30;3;2;Healthcare Representative;4;Divorced;7725;5335;3;Y;No;23;4;3;80;1;15;2;1;13;11;4;7
54;No;Travel_Rarely;397;Human Resources;19;4;Medical;1;E2580;3;Male;88;3;3;Human Resources;2;Married;10725;6729;2;Y;No;15;3;3;80;1;16;1;4;9;7;7;1
36;No;Travel_Rarely;913;Research & Development;9;2;Medical;1;E2581;2;Male;48;2;2;Manufacturing Director;2;Divorced;8847;13934;2;Y;Yes;11;3;3;80;1;13;2;3;3;2;0;2
27;No;Travel_Rarely;1115;Research & Development;3;4;Medical;1;E2582;1;Male;54;2;1;Research Scientist;4;Single;2045;15174;0;Y;No;13;3;4;80;0;5;0;3;4;2;1;1
20;Yes;Travel_Rarely;1362;Research & Development;10;1;Medical;1;E2583;4;Male;32;3;1;Research Scientist;3;Single;1009;26999;1;Y;Yes;11;3;4;80;0;1;5;3;1;0;1;1
33;Yes;Travel_Frequently;1076;Research & Development;3;3;Life Sciences;1;E2584;1;Male;70;3;1;Research Scientist;1;Single;3348;3164;1;Y;Yes;11;3;1;80;0;10;3;3;10;8;9;7
35;No;Non-Travel;727;Research & Development;3;3;Life Sciences;1;E2585;3;Male;41;2;1;Laboratory Technician;3;Married;1281;16900;1;Y;No;18;3;3;80;2;1;3;3;1;0;0;0
23;No;Travel_Rarely;885;Research & Development;4;3;Medical;1;E2586;1;Male;58;4;1;Research Scientist;1;Married;2819;8544;2;Y;No;16;3;1;80;1;5;3;4;3;2;0;2
25;No;Travel_Rarely;810;Sales;8;3;Life Sciences;1;E2587;4;Male;57;4;2;Sales Executive;2;Married;4851;15678;0;Y;No;22;4;3;80;1;4;4;3;3;2;1;2
38;No;Travel_Rarely;243;Sales;7;4;Marketing;1;E2588;4;Female;46;2;2;Sales Executive;4;Single;4028;7791;0;Y;No;20;4;1;80;0;8;2;3;7;7;0;5
29;No;Travel_Frequently;806;Research & Development;1;4;Life Sciences;1;E2589;2;Male;76;1;1;Research Scientist;4;Divorced;2720;18959;1;Y;No;18;3;4;80;1;10;5;3;10;7;2;8
48;No;Travel_Rarely;817;Sales;2;1;Marketing;1;E2590;2;Male;56;4;2;Sales Executive;2;Married;8120;18597;3;Y;No;12;3;4;80;0;12;3;3;2;2;2;2
27;No;Travel_Frequently;1410;Sales;3;1;Medical;1;E2591;4;Female;71;4;2;Sales Executive;4;Divorced;4647;16673;1;Y;Yes;20;4;2;80;2;6;3;3;6;5;0;4
37;No;Travel_Rarely;1225;Research & Development;10;2;Life Sciences;1;E2592;4;Male;80;4;1;Research Scientist;4;Single;4680;15232;3;Y;No;17;3;1;80;0;4;2;3;1;0;0;0
50;No;Travel_Rarely;1207;Research & Development;28;1;Medical;1;E2593;4;Male;74;4;1;Laboratory Technician;3;Married;3221;3297;1;Y;Yes;11;3;3;80;3;20;3;3;20;8;3;8
34;No;Travel_Rarely;1442;Research & Development;9;3;Medical;1;E2594;4;Female;46;2;3;Healthcare Representative;2;Single;8621;17654;1;Y;No;14;3;2;80;0;9;3;4;8;7;7;7
24;Yes;Travel_Rarely;693;Sales;3;2;Life Sciences;1;E2595;1;Female;65;3;2;Sales Executive;3;Single;4577;24785;9;Y;No;14;3;1;80;0;4;3;3;2;2;2;0
39;No;Travel_Rarely;408;Research & Development;2;4;Technical Degree;1;E2596;4;Female;80;2;2;Healthcare Representative;3;Single;4553;20978;1;Y;No;11;3;1;80;0;20;4;3;20;7;11;10
32;No;Travel_Rarely;929;Sales;10;3;Marketing;1;E2597;4;Male;55;3;2;Sales Executive;4;Single;5396;21703;1;Y;No;12;3;4;80;0;10;2;2;10;7;0;8
50;Yes;Travel_Frequently;562;Sales;8;2;Technical Degree;1;E2598;2;Male;50;3;2;Sales Executive;3;Married;6796;23452;3;Y;Yes;14;3;1;80;1;18;4;3;4;3;1;3
38;No;Travel_Rarely;827;Research & Development;1;4;Life Sciences;1;E2599;2;Female;33;4;2;Healthcare Representative;4;Single;7625;19383;0;Y;No;13;3;3;80;0;10;4;2;9;7;1;8
27;No;Travel_Rarely;608;Research & Development;1;2;Life Sciences;1;E2600;3;Female;68;3;3;Manufacturing Director;1;Married;7412;6009;1;Y;No;11;3;4;80;0;9;3;3;9;7;0;7
32;No;Travel_Rarely;1018;Research & Development;3;2;Life Sciences;1;E2601;3;Female;39;3;3;Research Director;4;Single;11159;19373;3;Y;No;15;3;4;80;0;10;6;3;7;7;7;7
47;No;Travel_Rarely;703;Sales;14;4;Marketing;1;E2602;4;Male;42;3;2;Sales Executive;1;Single;4960;11825;2;Y;No;12;3;4;80;0;20;2;3;7;7;1;7
40;No;Travel_Frequently;580;Sales;5;4;Life Sciences;1;E2603;4;Male;48;2;3;Sales Executive;1;Married;10475;23772;5;Y;Yes;21;4;3;80;1;20;2;3;18;13;1;12
53;No;Travel_Rarely;970;Research & Development;7;3;Life Sciences;1;E2604;3;Male;59;4;4;Research Director;3;Married;14814;13514;3;Y;No;19;3;3;80;0;32;3;3;5;1;1;3
41;No;Travel_Rarely;427;Human Resources;10;4;Human Resources;1;E2605;2;Male;73;2;5;Manager;4;Divorced;19141;8861;3;Y;No;15;3;2;80;3;23;2;2;21;6;12;6
60;No;Travel_Rarely;1179;Sales;16;4;Marketing;1;E2606;1;Male;84;3;2;Sales Executive;1;Single;5405;11924;8;Y;No;14;3;4;80;0;10;1;3;2;2;2;2
27;No;Travel_Frequently;294;Research & Development;10;2;Life Sciences;1;E2607;4;Male;32;3;3;Manufacturing Director;1;Divorced;8793;4809;1;Y;No;21;4;3;80;2;9;4;2;9;7;1;7
41;No;Travel_Rarely;314;Human Resources;1;3;Human Resources;1;E2608;4;Male;59;2;5;Manager;3;Married;19189;19562;1;Y;No;12;3;2;80;1;22;3;3;22;7;2;10
50;No;Travel_Rarely;316;Sales;8;4;Marketing;1;E2609;4;Male;54;3;1;Sales Representative;2;Married;3875;9983;7;Y;No;15;3;4;80;1;4;2;3;2;2;2;2
28;Yes;Travel_Rarely;654;Research & Development;1;2;Life Sciences;1;E2610;1;Female;67;1;1;Research Scientist;2;Single;2216;3872;7;Y;Yes;13;3;4;80;0;10;4;3;7;7;3;7
36;No;Non-Travel;427;Research & Development;8;3;Life Sciences;1;E2611;1;Female;63;4;3;Research Director;1;Married;11713;20335;9;Y;No;14;3;1;80;1;10;2;3;8;7;0;5
